@RELATION 'Classifier input'
%initialNumberOfUsedRawTimeWindows=20572
%finalNumberOfUsedRawTimeWindows=20572
%initalNumberOfFeatureMatrixEntries=267436
%finalNumberOfFeatureMatrixEntries=267436
%finalNumberOfFeatureVectorEntries=26


@ATTRIBUTE 'Mean_1(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_1(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_2(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_2(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_3(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_3(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_4(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_4(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_5(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_5(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_6(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_6(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_7(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_7(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_8(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_8(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_9(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_9(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_10(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_10(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_11(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_11(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_12(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_12(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_13(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_13(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE Unit {milliseconds,samples}
@ATTRIBUTE Start NUMERIC
@ATTRIBUTE End NUMERIC

@DATA
-382.612203102791,160645.4271953347,15.109407461544174,85.82470545718725,11.101588383944192,65.6826632605864,9.437622045259051,34.104778100757294,3.79194495467629,8.153242533424088,2.054532291891657,4.443285043251459,-0.28642954134003445,2.04834904552048,0.4344190438706467,1.5268575243746878,-0.8086766586236422,1.6849164408431756,0.48359265976345517,2.145657925823744,-1.7264159948940516,2.4499930018342977,-0.7740628936060538,1.3600378854838562,0.9744672136461063,2.361727645204613,milliseconds,0.0,5000.0
-143.51837004296297,1373.6315116501328,17.917315576430557,16.48699004209479,-0.07984658002453868,217.38608142563734,8.585340013903238,27.318096253496282,3.765850103386112,6.204860873700233,2.6044726492794403,4.297502698492689,-0.3110558410868613,3.0841916554020967,-0.40197426041234735,2.653389833536988,-1.0869151953398566,1.8636918536618279,-0.7618178694672224,3.3088057961610895,-1.9420997979449992,2.672696625467479,-0.015432441728569361,4.387604316854253,1.024538494607773,5.211941145890984,milliseconds,2500.0,7500.0
-118.53062158509249,94.02274714039255,19.596629151810177,16.342602890442613,-10.905899191687036,22.26898079291847,5.678121938136571,7.185612405704043,4.12500417464676,6.863789020725643,2.7628506157703194,3.3673022108535995,-0.6841878950421757,3.3462104170282974,-1.0360138917041664,2.333618609465588,-1.8577834339295338,3.0616556494790017,-2.0022190025995363,2.2828117564959,-0.753929675535973,3.6081960372869695,2.740171192003561,6.876304822124507,3.290676429305418,9.288599337543523,milliseconds,5000.0,10000.0
-124.3482048064516,53.48108099979113,21.210047517046085,9.388306793166493,-8.514347755300005,11.070552755034909,5.88540768802673,7.6925198523977985,5.6167854321543755,4.0364063799092955,3.135993787389677,2.321027555767245,-0.7441294976178573,2.419931086199581,-1.2528496760434564,2.637205227276578,-2.5974523191445633,2.2014974213122946,-0.8113668474878333,5.501252225167247,1.6546271196330418,10.215121667995593,4.333866341791706,4.969121235548403,2.6378668401413576,9.619563242431628,milliseconds,7500.0,12500.0
-133.06184668518515,230.72952246362877,21.090575275740747,9.209441958971752,-7.487306907893053,11.844946163637953,4.682476081131668,6.947095946263774,5.150739014638426,3.7733858525663475,3.527093991731481,1.7932295590827778,-1.5109983166179393,3.071832209994866,-2.2374244189702774,2.4058302867386,-2.3442532113121417,1.699758700191491,0.8246888142908334,4.136490291320681,3.486640302344165,6.592977600587648,5.255330890726851,5.68518189284168,2.063212602041089,7.951644441508673,milliseconds,10000.0,15000.0
-126.2353405741667,463.2801296571869,15.900369739746528,53.12204790922869,-9.178962100998609,20.278631036579853,5.267727480711463,5.99578470690956,2.316962488010694,13.579627320425573,1.9131679521518519,8.265396207795206,-1.5688493337083325,3.2527830073140196,-0.2634462129964348,11.491791661023713,0.21985919430484951,11.954451878560283,2.186867515364444,7.100527280675529,1.6199171499106484,10.274225221693994,3.4105887776032415,17.434266223705105,2.974468341268843,9.026338801643467,milliseconds,12500.0,17500.0
-109.39741812612904,111.81897514528262,13.605569982872122,41.05122734572502,-11.850227659579723,16.19820340187035,4.836177631466383,9.12485568438877,1.651432430354101,11.970169196125147,1.1974916946657606,7.359637211515459,-1.00632424907447,2.9651975624897533,1.1444102461176213,6.871239629226534,0.4358247495011508,11.214739759139539,2.568363763331659,6.912276637248422,1.18822287915765,9.867000502308704,1.552226292871429,11.346849666947596,1.0751352992502765,8.041462110254663,milliseconds,15000.0,20000.0
-114.07348133356481,70.33525442859074,19.252778702583328,24.258095846015415,-11.592294006250006,13.216291671540725,4.496480299454954,7.480249615312465,4.344470250904769,5.268039209633975,2.4957637557674537,2.933355644432958,-0.9409227791655556,2.7772047088725604,-0.43711816505377776,2.239399143447374,-1.3875843385255047,2.14406234625945,0.554698193866806,5.541854017424762,1.5145776543357539,6.204661706900896,2.8418415416625553,3.692061615729882,1.9177258984567598,5.322267163131751,milliseconds,17500.0,22500.0
-120.40153739444446,67.56781662663431,20.956931361717583,14.973944831073265,-9.344034283677859,15.22207606258812,4.096703649558797,4.125759232516292,5.479007652199078,3.054054290048707,3.703149113520834,3.1441696699397266,-0.17186822380064815,2.4422789418466704,-0.4281036475304631,1.5430960753958844,-1.2567986093966625,1.5379397824186702,-0.6873743107599536,2.4535135862744983,-0.5428641952405419,4.72642773304346,1.6243578427409826,5.25283424605529,2.7367001498446295,2.0537501868202166,milliseconds,20000.0,25000.0
-130.1308858167742,448.369004524155,18.50891926878802,40.89110751129865,-5.532348723159953,33.962525598652434,4.419874851851153,5.278159444751095,5.812432920913502,6.3270710589421855,4.845827901776032,3.8037134294862587,0.5163129449652534,2.824009797729594,0.29648599620414723,2.7581461677773986,-1.674671444613181,1.6265468220819086,-0.6688443277201381,2.4234212735930836,-1.6598204877726261,3.8447742329060564,0.1764050438300923,5.538863813501376,2.1041320049135943,2.9770010302526493,milliseconds,22500.0,27500.0
