@RELATION 'Classifier input'
%initialNumberOfUsedRawTimeWindows=7258
%finalNumberOfUsedRawTimeWindows=7258
%initalNumberOfFeatureMatrixEntries=94354
%finalNumberOfFeatureMatrixEntries=94354
%finalNumberOfFeatureVectorEntries=26


@ATTRIBUTE 'Mean_1(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_1(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_2(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_2(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_3(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_3(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_4(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_4(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_5(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_5(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_6(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_6(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_7(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_7(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_8(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_8(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_9(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_9(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_10(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_10(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_11(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_11(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_12(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_12(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_13(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_13(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE Unit {milliseconds,samples}
@ATTRIBUTE Start NUMERIC
@ATTRIBUTE End NUMERIC

@DATA
-166.84307266948844,63377.71330246767,17.182829146362792,91.50693644261078,-6.651062471074416,16.963943699358612,0.8446442312301811,7.756165151000552,-2.4239303290535728,8.688535308013948,-1.3097039512783646,3.6426932185462246,-1.8627060638977924,5.031806943395795,-1.1966008340768424,3.302200746053356,-1.5600389503174332,2.8624051742756507,-0.8224553357799161,2.013261101965098,-1.2310946324169225,2.9599893111729814,-0.14891521566490037,2.6416022856332373,-0.08968617961442278,1.7429987648540772,milliseconds,0.0,5000.0
-99.20490582328699,206.48744468730183,20.60029413751852,30.52239135083806,-6.677914290174076,9.54279687347688,2.446259873170601,8.236753967600649,-2.5268527164884262,6.636401050623418,-0.9430028133099497,4.014001896914934,-1.4054144943352167,4.103624414972671,-1.1497786942439359,3.179293851555932,-1.2462113945977547,2.8961592842567785,-0.16197412937348613,1.7461026390639378,-1.3894483669580466,2.375332229697198,0.44953597423253944,1.6814889827205828,-0.27273940571709293,1.9973320749876156,milliseconds,2500.0,7500.0
-101.26597940032414,218.8607621638295,20.19715373614352,45.42853734634359,-5.608145033384726,21.12914241535632,1.5582256148361564,12.011021473798712,-1.4423041323097232,8.1039588543187,-1.0756835806011529,4.084572780852186,-1.4069855255764898,3.724117054935763,-1.2179680787666198,2.2079350059057354,-0.8926535784950701,2.5194923588988876,-0.1197590916448287,1.831037199451645,-1.6179615849013889,2.1423228619123993,-0.012715675712472377,2.8305270337859008,-0.162839340160324,1.9828070880634854,milliseconds,5000.0,10000.0
-96.50615393912443,204.71094656877392,16.843478311314744,37.687421872304775,-5.038646841484562,22.437722833431064,0.9012123214806634,9.7961850058855,-1.6300815126383188,9.506655887006717,-0.7962226107523273,8.909768980849528,-1.9543182698316683,4.21874355168776,-1.1861032605176915,2.1718989202569077,-0.9895669238240691,2.6434547295460713,-0.2916380896679492,2.074264257953827,-1.6844901785087565,2.333719470356596,-0.03145401701119819,3.3669447569998723,-0.2671930539840553,2.0241932376153065,milliseconds,7500.0,12500.0
-92.5435859782407,158.97847079424358,17.692188096584715,28.555023989035043,-5.5066484342567135,14.699405107573114,1.7567045527278415,9.84017594106332,-2.0646693698794674,6.967861918675154,-0.15485212194164355,10.22935196505907,-2.0172592281692596,3.477456237307603,-0.8439845311995676,2.1210036093437203,-1.1805708331614952,2.6122195014792933,-0.5917684663734027,2.218295749880209,-1.8072043583507211,3.434449063405101,0.247715077113185,2.0418144200848665,-0.15943977842148147,1.9202903341849689,milliseconds,10000.0,15000.0
-96.87726800791654,210.25132813270523,19.11312665610186,27.88306255039159,-6.318388466173612,14.793353282466544,1.2844273042195367,9.749961831291163,-1.5702676863297684,7.400091310183389,-0.6041357884161114,6.250143476053696,-1.927322144968147,3.716555541753257,-0.8510053684934612,2.2924395847948627,-1.3781937171303236,2.5186465670596676,-0.7096543617357874,2.3400371119273355,-1.869406111563593,3.1572372632998915,-0.14276605525959254,1.9320224713508936,-0.2689424775044444,1.7242685373142075,milliseconds,12500.0,17500.0
-99.57855122244234,300.7820223987656,18.736216837387104,54.82443557506442,-5.4952362702405555,22.764080666107056,1.9150161953739624,9.645758640410397,-1.5491049231456229,8.380294644439134,-0.7247283730976449,5.099520781503376,-2.1921599324128573,3.9400574456336286,-0.7763522909365067,2.566605449345648,-1.3639587975925358,2.2816347141999636,-0.38824435336709673,2.210422598701158,-1.2046473360027465,2.1068433434631904,-0.1407214852434564,2.310713227695495,-0.4551826948496776,1.8715567534887587,milliseconds,15000.0,20000.0
-95.31223136814815,268.27871829306235,18.04359820502779,52.64440172885325,-4.434255856393518,18.67353076150297,2.67157074946301,6.8109618997557995,-2.603567804338055,8.80801407407906,-0.6035840065729579,3.8850405798139285,-1.9723656910065288,3.5576005937028126,-0.6690013906365556,2.701280629912668,-1.6505677410724995,3.4502855376493042,-0.2783896848965232,2.1501512577923,-1.2245258304766482,2.004917984492846,0.23840645296871021,2.0494289443221914,-0.2072570087724908,1.7315617133558077,milliseconds,17500.0,22500.0
-94.27564424884261,214.6298038628844,16.193816362235648,52.04305256116166,-4.472995393202408,26.66022385240875,1.3510886949089342,7.727696241109226,-2.3613552579351866,9.390390642502803,-0.7033335955681482,4.0858700875770655,-2.1089279007274073,3.6359080604764156,-1.222802526672797,2.3001549307226794,-1.4625250433283563,3.847915395981641,-0.4398786954999309,2.230048288450912,-1.2331435987912074,2.6021484847391685,-0.25526671072713697,2.5829237346718137,0.16664158289547218,1.3110711184552768,milliseconds,20000.0,25000.0
-94.3535069750691,213.71664197200332,15.093103153211523,55.407792235362265,-3.6446698643440087,29.692526065516862,0.96867701507547,8.117227657306106,-2.0202554669820736,9.549033671319478,-0.672667829508018,5.295559448206467,-2.278230403861246,3.9245426817152054,-1.5343211763278342,2.3822004318385703,-1.0537895193695623,3.172412283973121,-0.5390422586457884,1.9912834753952435,-1.2819406807682074,3.1774622240210295,-0.43083391527936893,2.5738842775580233,0.2042580133197696,1.6194357991016135,milliseconds,22500.0,27500.0
