@RELATION 'Classifier input'
%initialNumberOfUsedRawTimeWindows=9365
%finalNumberOfUsedRawTimeWindows=9365
%initalNumberOfFeatureMatrixEntries=121745
%finalNumberOfFeatureMatrixEntries=121745
%finalNumberOfFeatureVectorEntries=26


@ATTRIBUTE 'Mean_1(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_1(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_2(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_2(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_3(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_3(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_4(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_4(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_5(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_5(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_6(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_6(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_7(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_7(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_8(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_8(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_9(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_9(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_10(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_10(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_11(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_11(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_12(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_12(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_13(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_13(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE Unit {milliseconds,samples}
@ATTRIBUTE Start NUMERIC
@ATTRIBUTE End NUMERIC

@DATA
-137.77456800637222,10357.06391572634,-14.084845046906567,54.390490926009846,-4.870113721672047,36.678208313210945,-3.167291966720597,11.614264913558344,-2.9582326060726056,20.448702814312558,-3.063341756101337,8.137715302344589,-2.377791957712277,6.505087948998318,-1.6736927229850247,4.381641882011995,-3.9971520297945107,6.162105264732589,-1.335885583723722,5.870406342681246,1.3506199045926515,5.855400005069162,4.295361752713212,8.037745880001042,2.6853160143051182,5.40352354921172,milliseconds,0.0,5000.0
-121.87951646796286,223.31044365111987,-14.999722332007869,48.08676658547065,-5.922526821140607,33.449222369006584,-3.570396996040971,12.165456348759298,-2.997677188348705,19.614218476996342,-2.983829778422544,8.602332049378985,-2.4977430505755085,6.321588665319397,-1.3138490453286111,4.433184466726438,-4.50194179680463,6.694635504483237,-1.8199078980823613,5.39599805177206,1.0815833792519396,4.894023455869897,4.778747747030234,7.850181405809992,2.9363098122573605,5.274749225473982,milliseconds,2500.0,7500.0
-112.3341170243982,325.4054912584018,-11.170977464006011,51.29603313275214,-3.79126626731588,36.27047018297146,-1.778790367223222,21.64184756603124,-0.4117801599088428,21.526298531936625,-1.2459356983338556,9.563976820345305,-2.3671789000593986,7.0639257058718155,-0.6073335303264722,3.6061492330037432,-3.73359151515185,6.530232253903309,-0.8282678453369908,4.192336030241342,1.3793899148645365,4.90749180347522,3.9631785929431476,7.3943584846733454,2.1937109516696753,3.8545924546599384,milliseconds,5000.0,10000.0
-110.22342851875572,482.3152502737427,-6.000903074704015,26.91391470702471,0.14205596808415208,24.374297282321983,1.9027435654380829,19.478746610114626,1.9086321071730423,10.153205490529604,0.6901052826405392,5.827553833117527,-0.5549120072572757,7.428853268218861,0.8372146663349397,3.7290854074999986,-2.276776031027603,4.254745989045102,-0.45283111909829515,2.718100952886854,1.0544344183939351,5.1803609792548855,1.827029306207695,5.74259402663262,1.1784725790580193,3.129691396130175,milliseconds,7500.0,12500.0
-123.15796163425918,854.9211659245137,-4.720294815655418,24.161031212665215,3.1521227872326882,14.17560449253074,4.3892874926736125,11.43999386826645,2.2534619989097706,6.272611523856919,0.8419776283836566,5.662688643504737,0.7810225996170043,4.418785963815719,1.1387644337049527,3.4154844294578957,-1.0887569272094444,3.086095243395511,-0.41265541870551853,1.93389781115057,0.5039991461857083,3.3975601968040796,0.4009368104808612,2.8755984186229817,0.5343741703637508,2.1819464361530225,milliseconds,10000.0,15000.0
-128.00962946879628,985.1804891180494,-4.674959599326852,25.30691793468024,4.2540818409262515,12.028400062105211,5.421974246298611,6.317885112055635,2.6943539410268977,5.563358755671033,0.2886022175230093,4.935449511670243,0.849388121174361,4.254267167823037,0.7919112903030557,2.8751561926056506,-0.9381117802701852,2.641777189017776,-0.08282669222348157,1.569120906235643,0.7089550178772681,2.846789938730557,0.04767401166826851,1.3254482166636128,0.35686343339541693,1.6930443827394857,milliseconds,12500.0,17500.0
-123.89762378442401,847.6833235923611,-4.204527236441105,25.336365642368147,3.761923408168201,13.58460251988762,5.750560563568063,6.716606131434916,2.455441744666545,4.68342471252892,0.3247349121750691,4.260090938548987,0.36217553986539175,4.882156994906916,0.8723888506239034,2.9059663794764043,-0.8832797952845168,2.7759502375221197,-0.17532449355023969,1.6288686042606029,0.47165202247327637,2.829331633114975,-0.10300671191102767,0.991018821075934,0.20388891350419341,1.3258197599808772,milliseconds,15000.0,20000.0
-118.00422955569441,518.6278206877412,-5.364223720832963,28.799298624313785,2.110394770860416,16.616736891936892,4.169604307238428,16.733135579445214,2.8335143949834247,10.713963901016855,0.13894501117342595,5.722733040767348,-0.14205225330337956,5.764933821349575,0.04841138006234709,3.3698250980093385,-0.8214964730581479,3.1716355220812766,-0.2765154729414351,1.9054718726220965,0.38871224318389347,2.933669418583869,1.4393826123172548,4.993702293171943,0.7913541592633794,2.1333979531270675,milliseconds,17500.0,22500.0
-115.07184901208338,329.7592325455399,-9.116362827420366,30.844136431904445,1.841084813488658,21.963689861315036,4.646960410599674,20.02337644796084,3.2448414599625917,13.041365627812118,-0.16980621878932614,6.499736637024917,0.1850758358441203,6.985613379215549,-0.8317024283942132,3.2536165444888363,-1.3536760440164213,3.0997825514581114,-1.0707171658657866,4.060950831698784,1.316670407339287,4.516723833415056,3.2699232255543533,5.048872827299393,2.332846261841112,6.213057314432183,milliseconds,20000.0,25000.0
-113.20848043488475,285.2258884916494,-10.458576329321197,21.25597130161461,1.8510139859724757,22.38336381787368,5.401472365147926,13.585451073517989,2.554394323217051,10.23080893996967,-0.028708933811172285,7.490400727088646,0.5594007546152996,8.859069702737813,-0.6316905147222117,3.9888334140758603,-2.1424516096803554,4.143130346396684,-1.9821843911682486,4.72277459351289,1.2842093351905353,4.554576313962452,3.926978761486823,5.6336884724621035,2.932020804605807,5.94533685478636,milliseconds,22500.0,27500.0
