@RELATION 'Classifier input'
%initialNumberOfUsedRawTimeWindows=19361
%finalNumberOfUsedRawTimeWindows=19361
%initalNumberOfFeatureMatrixEntries=251693
%finalNumberOfFeatureMatrixEntries=251693
%finalNumberOfFeatureVectorEntries=26


@ATTRIBUTE 'Mean_1(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_1(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_2(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_2(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_3(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_3(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_4(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_4(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_5(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_5(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_6(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_6(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_7(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_7(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_8(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_8(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_9(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_9(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_10(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_10(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_11(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_11(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_12(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_12(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_13(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_13(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE Unit {milliseconds,samples}
@ATTRIBUTE Start NUMERIC
@ATTRIBUTE End NUMERIC

@DATA
-129.96808345362788,6847.7036833586135,7.371143533652095,117.62450230956384,7.924290280589773,39.18462689025261,-1.2162004928448373,14.682898032460034,-0.21759926613930225,10.234170543097981,0.5500334903571916,8.627922652245003,-0.2614257279056555,4.2642042054278875,1.5527458163829302,4.305995234513415,0.11363776927637267,3.282045996612181,-0.008649090152744983,2.7449693517016995,-0.5500210934216747,3.3566213962582254,1.7337856857124168,2.3396937359707466,0.39783091760922495,3.1253591220338293,milliseconds,0.0,5000.0
-107.071531793287,2610.5666411814245,2.3597376546474846,112.73530970060148,5.8098797188113,29.82677374946497,-0.24049925853606438,11.415411334359689,-0.7276937196922224,10.227184321139031,0.7865906970347176,5.91344050517529,0.5224281266440279,3.9388414513234156,0.7715593902079768,3.6803756504529535,-0.2052409591158797,2.226758958925459,0.1262610942634074,1.8548722955417072,-0.749000103319676,2.453582338273529,0.7233391739043513,3.146489625851873,0.5927111621006295,2.5800369579112017,milliseconds,2500.0,7500.0
-69.28933636893518,465.72185541047634,-4.171106750716404,16.096832712697662,2.3308670352732404,4.062603746782899,1.9869649149924535,4.711192729086262,-1.6262067460356944,4.776570516166189,1.665561682416801,2.7651779641673055,1.131033323396972,2.1644692389044917,-0.4636709353274862,1.8061622560846204,-0.32193031797138894,1.9704101402455076,-0.223033673436037,1.5619717000221063,-0.9860703926043058,2.1182327790505164,-0.4184542059141067,1.6165220644331282,0.8505152245715557,1.4532954597752452,milliseconds,5000.0,10000.0
-62.599555336866345,6.2762816291141945,-4.277138304328572,3.1336111771062938,1.7733010724416765,3.119666234822608,2.9244533225567717,2.3595885856634427,-1.6541914016954373,2.020918807193468,2.337753315052535,1.7075734675341847,0.8890985680329866,2.1056154796543587,-0.45941793216596816,2.1031771306159244,-0.5348642851471429,2.6561562043871505,-0.8175734076992168,2.098765505471003,-1.380521322002766,1.8739413547788273,-0.44871271055775147,1.3512331672896436,1.0843927551604011,1.3720151082272372,milliseconds,7500.0,12500.0
-62.9930424415741,6.432410515063355,-4.784245011399537,4.238308594722349,1.9567564772502493,2.5346668388100113,2.724441244645371,1.980428840802485,-1.8342261080895785,2.2916154746265582,2.4618415759518077,1.871756434175704,1.2037763700732271,2.0119392181841613,-0.0874469615075232,1.9440895305585628,-0.5826760245201569,2.4507466605401413,-0.9859505174108795,1.958855973821262,-1.419514120223056,1.4265919910948957,-0.1178813587455787,1.6284189116637677,1.2176038873566666,1.2933515294899278,milliseconds,10000.0,15000.0
-62.980836517592586,7.694740182531899,-4.840776903101387,3.7492380141512456,2.143201660112545,2.5036687273475717,2.5931033358421303,1.8127654305166223,-2.0745641568292092,2.5786156169955263,2.5079382955577607,2.2374649136986666,1.5094793951994119,1.984332742605333,-0.07341732285594917,1.8932814019067257,-0.18438169055830547,1.6925389177149566,-0.42810732816777297,1.6324186340962095,-1.3896826035088778,1.2747175546907854,-0.19292153962277786,1.6323449309246683,1.1840177704885644,1.294427238212001,milliseconds,12500.0,17500.0
-63.22219364912439,8.114876170053204,-4.524446874010183,3.428821942462462,2.4322623967298638,2.8608850099325482,2.993723013425807,1.944873635636955,-1.494499725348801,2.7165440213463494,2.9946414052767154,2.3272231900195344,1.5028099826123409,1.9242593635961138,-0.25370875450716596,1.9795015021946634,-0.4829701053970046,1.7501847323773978,-0.6665076133429447,1.7546978675422644,-1.555487638274827,1.4190821179183701,-0.5600810232536175,1.275226327059411,0.9539355695884332,1.7463369519164114,milliseconds,15000.0,20000.0
-61.95757615949072,13.856858801608208,-3.6864596493643975,4.633167507044086,1.3466963784434722,5.601443582921911,1.941805251500425,5.808072508315435,-1.3727659628846578,3.0267079200612463,3.7267691678933885,3.13375064526247,1.2168277483108796,1.8074019065833806,-0.3596872914426112,2.11651014347466,-0.43180393738378675,1.9954602995893278,-0.42261651626219915,2.003536900848861,-1.409998066111806,1.6418893206823437,-0.6183467346021528,1.4387622246567162,1.0491885220901849,1.6422401633820667,milliseconds,17500.0,22500.0
-60.793635028518516,12.896075603514642,-2.6862724063076864,3.3781384812924156,0.8985340934317508,5.1090558817478895,1.7207325036000087,7.031864430262842,-2.115681697163964,3.7675340901926178,2.9568293504179795,5.028057680122932,1.0339664232979633,1.6964686218997558,-0.274357849982301,2.0189182700899657,-0.35770674244200473,2.283087270346931,0.27537794512567126,1.6917956305364361,-0.6443293260172679,2.569610293583217,-0.284821708471764,1.5867423005987547,1.2797126533693983,1.2036766697871262,milliseconds,20000.0,25000.0
-60.65119483548388,10.42678589303521,-2.8003873661974192,3.8161166109279,1.1473591994145542,4.311357365556747,2.4953997837774184,4.757262341776584,-2.429728382117281,2.8376098790194226,2.0510783605115384,3.0489908555952625,1.1175177783194516,2.0989167065422647,0.44760118223546996,2.6076623492735522,-0.7777319726170463,1.82549263062303,-0.6159453162397691,2.8891204646228035,-0.6664358318155299,2.8156810145354076,-0.1617575833419318,1.296533418810333,1.1141331869213404,1.3700274360725158,milliseconds,22500.0,27500.0
-60.122998944444426,8.732522367508365,-3.033254214917731,4.461474166706457,1.104302069230658,4.664228444480266,2.12542026505,4.171303545125937,-2.7176427719731016,3.115412728180832,2.391235377961249,2.551014398152116,1.139611526664958,2.2703161604883992,0.5730954305395275,2.82804926170644,-0.6566549244461295,1.4506615011022745,-0.7146954913677734,2.3069167487937743,-0.8968011273375792,2.1692049663759514,-0.3056538182006165,1.371296801202187,1.1275538846077822,1.3845923319033602,milliseconds,25000.0,30000.0
-60.16561683675926,8.071443005759,-3.1823105069743045,3.6148659446825686,0.8184223689081113,4.662594055527717,1.3453216596261572,4.194138354023864,-2.5344832861265747,3.6179496309482158,2.7683832815587976,2.8097919464004413,1.0462375556130274,2.1889516859744584,0.141365357154713,2.021432463397647,-0.5522082490527318,1.6452348400294747,-0.22999412487359724,1.449751892161801,-0.8471771923689817,2.091575478574609,0.029733594080055513,1.7803597621864657,1.3877026529756942,1.3988763639125457,milliseconds,27500.0,32500.0
